id,n_of_groups,gym,health,food,active,unhealthy,no_group,gym_time,health_time,active_time,food_time,unhealthy_time
1374,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1375,6.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1376,2.0,False,False,False,True,False,False,-1,-1,-1,8,-1
1377,3.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1378,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1379,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1380,4.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1381,3.0,True,True,False,False,False,False,12,13,-1,-1,-1
1382,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1383,3.0,True,False,False,True,False,False,11,-1,-1,11,-1
1384,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1385,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1386,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1387,2.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1388,4.0,True,False,False,True,False,False,10,-1,-1,9,-1
1389,3.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1390,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1391,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1392,5.0,True,False,True,False,False,False,10,-1,12,-1,-1
1393,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1394,3.0,True,True,False,False,False,False,12,12,-1,-1,-1
1395,6.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1396,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1397,5.0,False,False,True,False,False,False,-1,-1,12,-1,-1
1398,7.0,True,True,False,False,False,False,10,10,-1,-1,-1
1399,5.0,False,True,False,False,False,False,-1,12,-1,-1,-1
1400,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1401,6.0,False,False,True,True,False,False,-1,-1,10,11,-1
1402,6.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1403,3.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1404,6.0,True,False,True,False,False,False,11,-1,12,-1,-1
1405,6.0,True,True,False,True,False,False,13,10,-1,11,-1
1406,3.0,False,False,False,False,True,False,-1,-1,-1,-1,10
1407,5.0,False,True,False,True,False,False,-1,10,-1,11,-1
1408,6.0,True,False,False,True,False,False,13,-1,-1,11,-1
1409,0.0,,,,,,True,-1,-1,-1,-1,-1
1410,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1411,5.0,False,False,False,True,False,False,-1,-1,-1,15,-1
1412,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1413,3.0,True,False,False,True,False,False,11,-1,-1,12,-1
1414,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1415,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1416,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1417,5.0,False,False,True,True,False,False,-1,-1,11,10,-1
1418,7.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1419,4.0,False,False,True,False,False,False,-1,-1,9,-1,-1
1420,6.0,False,False,True,False,True,False,-1,-1,12,-1,12
1421,0.0,,,,,,True,-1,-1,-1,-1,-1
1422,3.0,True,False,False,True,False,False,9,-1,-1,10,-1
1423,1.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1424,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1425,3.0,False,False,True,False,False,False,-1,-1,9,-1,-1
1426,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1427,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1428,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1429,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1430,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1431,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1432,5.0,True,False,False,True,False,False,12,-1,-1,12,-1
1433,0.0,,,,,,True,-1,-1,-1,-1,-1
1434,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1435,6.0,True,False,False,False,False,False,10,-1,-1,-1,-1
1436,3.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1437,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1438,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1439,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1440,8.0,True,False,False,True,False,False,11,-1,-1,9,-1
1441,4.0,False,True,True,True,False,False,-1,12,10,10,-1
1442,2.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1443,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1444,7.0,True,True,True,True,False,False,9,11,9,11,-1
1445,7.0,False,True,True,False,False,False,-1,10,8,-1,-1
1446,6.0,False,True,False,True,False,False,-1,9,-1,10,-1
1447,6.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1448,3.0,False,False,True,True,False,False,-1,-1,10,9,-1
1449,3.0,False,True,False,False,False,False,-1,8,-1,-1,-1
1450,5.0,False,False,False,True,True,False,-1,-1,-1,9,11
1451,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1452,5.0,False,False,True,False,True,False,-1,-1,14,-1,14
1453,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1454,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1455,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1456,4.0,False,False,False,False,True,False,-1,-1,-1,-1,13
1457,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1458,6.0,False,False,True,False,False,False,-1,-1,10,-1,-1
1459,4.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1460,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1461,3.0,False,False,True,True,False,False,-1,-1,11,13,-1
1462,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1463,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1464,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1465,6.0,False,True,True,True,False,False,-1,7,12,8,-1
1466,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1467,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1468,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1469,3.0,False,False,True,True,False,False,-1,-1,11,7,-1
1470,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1471,4.0,False,False,True,True,False,False,-1,-1,12,10,-1
1472,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1473,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1474,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1475,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1476,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1477,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1478,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1479,8.0,True,True,True,True,False,False,12,10,11,11,-1
1480,6.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1481,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1482,3.0,False,False,True,False,True,False,-1,-1,12,-1,12
1483,7.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1484,6.0,True,True,False,False,False,False,11,10,-1,-1,-1
1485,3.0,True,False,False,False,False,False,13,-1,-1,-1,-1
1486,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1487,7.0,True,True,False,True,False,False,9,11,-1,11,-1
1488,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1489,0.0,,,,,,True,-1,-1,-1,-1,-1
1490,5.0,True,False,True,True,False,False,11,-1,10,10,-1
1491,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1492,5.0,False,False,True,True,False,False,-1,-1,11,13,-1
1493,5.0,False,False,True,False,False,False,-1,-1,9,-1,-1
1494,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1495,5.0,False,True,False,True,False,False,-1,11,-1,9,-1
1496,6.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1497,7.0,True,True,False,True,False,False,10,12,-1,10,-1
1498,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1499,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1500,4.0,False,False,True,False,True,False,-1,-1,12,-1,12
1501,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1502,3.0,False,True,False,False,False,False,-1,12,-1,-1,-1
1503,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1504,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1505,9.0,True,False,False,True,False,False,10,-1,-1,11,-1
1506,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1507,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1508,2.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1509,4.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1510,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1511,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1512,5.0,False,True,False,True,False,False,-1,9,-1,10,-1
1513,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1514,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1515,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1516,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1517,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1518,2.0,True,True,False,True,False,False,10,10,-1,11,-1
1519,6.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1520,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1521,1.0,False,False,False,False,True,False,-1,-1,-1,-1,12
1522,5.0,True,True,False,True,False,False,10,11,-1,12,-1
1523,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1524,3.0,False,True,False,True,False,False,-1,11,-1,11,-1
1525,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1526,0.0,,,,,,True,-1,-1,-1,-1,-1
1527,5.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1528,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1529,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1530,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1531,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1532,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1533,1.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1534,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1535,2.0,False,False,True,True,True,False,-1,-1,10,11,10
1536,6.0,False,True,False,True,False,False,-1,13,-1,10,-1
1537,5.0,True,True,False,False,False,False,10,11,-1,-1,-1
1538,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1539,7.0,True,True,False,True,False,False,12,11,-1,10,-1
1540,3.0,False,False,False,False,True,False,-1,-1,-1,-1,11
1541,7.0,True,False,True,True,False,False,8,-1,9,10,-1
1542,4.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1543,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1544,5.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1545,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1546,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1547,5.0,False,True,False,True,True,False,-1,12,-1,10,14
1548,5.0,False,False,True,False,True,False,-1,-1,11,-1,11
1549,7.0,False,True,False,False,False,False,-1,8,-1,-1,-1
1550,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1551,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1552,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1553,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1554,2.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1555,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1556,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1557,3.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1558,4.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1559,6.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1560,4.0,False,False,True,False,False,False,-1,-1,13,-1,-1
1561,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1562,4.0,False,False,True,False,False,False,-1,-1,10,-1,-1
1563,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1564,2.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1565,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1566,5.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1567,6.0,True,False,False,False,False,False,10,-1,-1,-1,-1
1568,0.0,,,,,,True,-1,-1,-1,-1,-1
1569,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1570,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1571,0.0,,,,,,True,-1,-1,-1,-1,-1
1572,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1573,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1574,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1575,5.0,True,False,False,False,False,False,7,-1,-1,-1,-1
1576,3.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1577,7.0,True,True,False,False,False,False,11,10,-1,-1,-1
1578,4.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1579,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1580,2.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1581,6.0,False,True,True,True,False,False,-1,10,8,10,-1
1582,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1583,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1584,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1585,2.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1586,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1587,3.0,False,True,False,False,False,False,-1,12,-1,-1,-1
1588,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1589,6.0,True,False,False,True,False,False,12,-1,-1,11,-1
1590,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1591,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1592,5.0,True,False,True,False,False,False,12,-1,10,-1,-1
1593,6.0,True,True,False,False,False,False,11,11,-1,-1,-1
1594,2.0,True,True,False,False,False,False,11,11,-1,-1,-1
1595,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1596,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1597,2.0,False,True,False,False,False,False,-1,13,-1,-1,-1
1598,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1599,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1600,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1601,5.0,False,True,False,True,False,False,-1,12,-1,10,-1
1602,6.0,False,True,False,True,False,False,-1,10,-1,12,-1
1603,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1604,3.0,True,False,False,False,False,False,10,-1,-1,-1,-1
1605,1.0,False,False,True,False,False,False,-1,-1,10,-1,-1
1606,4.0,True,False,False,False,False,False,8,-1,-1,-1,-1
1607,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1608,3.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1609,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1610,3.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1611,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1612,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1613,5.0,False,False,True,False,True,False,-1,-1,11,-1,13
1614,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1615,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1616,5.0,False,False,True,False,False,False,-1,-1,13,-1,-1
1617,5.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1618,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1619,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1620,5.0,False,False,True,True,False,False,-1,-1,10,9,-1
1621,5.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1622,5.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1623,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1624,5.0,True,True,False,False,False,False,9,12,-1,-1,-1
1625,6.0,True,False,True,False,False,False,10,-1,8,-1,-1
1626,7.0,False,False,False,True,True,False,-1,-1,-1,7,10
1627,3.0,False,True,False,False,False,False,-1,11,-1,-1,-1
1628,8.0,True,True,False,True,False,False,12,8,-1,10,-1
1629,2.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1630,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1631,7.0,False,False,True,False,True,False,-1,-1,10,-1,10
1632,4.0,False,False,False,False,True,False,-1,-1,-1,-1,11
1633,4.0,False,True,False,True,False,False,-1,10,-1,12,-1
1634,9.0,True,True,False,True,False,False,9,10,-1,11,-1
1635,4.0,False,False,True,False,False,False,-1,-1,10,-1,-1
1636,5.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1637,8.0,False,False,True,True,False,False,-1,-1,9,12,-1
1638,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1639,3.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1640,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1641,3.0,False,False,True,False,False,False,-1,-1,10,-1,-1
1642,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1643,2.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1644,6.0,False,True,True,False,False,False,-1,11,13,-1,-1
1645,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1646,5.0,True,False,False,False,True,False,9,-1,-1,-1,10
1647,6.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1648,4.0,False,True,False,True,False,False,-1,12,-1,12,-1
1649,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1650,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1651,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1652,3.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1653,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1654,0.0,,,,,,True,-1,-1,-1,-1,-1
1655,5.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1656,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1657,5.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1658,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1659,5.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1660,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1661,5.0,True,True,False,True,False,False,9,9,-1,11,-1
1662,6.0,True,True,False,True,False,False,11,10,-1,11,-1
1663,1.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1664,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1665,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1666,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1667,4.0,True,True,False,True,False,False,10,10,-1,11,-1
1668,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1669,6.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1670,6.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1671,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1672,3.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1673,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1674,5.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1675,7.0,False,True,False,False,False,False,-1,10,-1,-1,-1
1676,6.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1677,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1678,2.0,False,True,False,False,True,False,-1,12,-1,-1,10
1679,3.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1680,4.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1681,4.0,False,False,True,False,False,False,-1,-1,12,-1,-1
1682,5.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1683,6.0,True,False,False,False,False,False,11,-1,-1,-1,-1
1684,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1685,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1686,4.0,True,False,False,False,False,False,10,-1,-1,-1,-1
1687,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1688,4.0,False,True,False,True,False,False,-1,10,-1,12,-1
1689,8.0,False,True,True,False,False,False,-1,11,11,-1,-1
1690,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1691,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1692,8.0,False,True,False,True,False,False,-1,11,-1,13,-1
1693,4.0,True,False,True,True,False,False,11,-1,11,11,-1
1694,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1695,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1696,2.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1697,4.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1698,7.0,False,True,False,True,False,False,-1,10,-1,13,-1
1699,3.0,False,False,True,True,False,False,-1,-1,10,10,-1
1700,5.0,False,False,False,True,False,False,-1,-1,-1,9,-1
1701,2.0,False,False,False,True,False,False,-1,-1,-1,13,-1
1702,4.0,False,False,False,True,False,False,-1,-1,-1,11,-1
1703,4.0,False,False,False,True,False,False,-1,-1,-1,12,-1
1704,5.0,False,False,True,True,True,False,-1,-1,10,9,12
1705,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1706,3.0,True,False,False,True,False,False,12,-1,-1,10,-1
1707,1.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
1708,7.0,False,True,True,True,False,False,-1,10,9,12,-1
1709,2.0,False,False,False,True,False,False,-1,-1,-1,10,-1
1710,3.0,True,True,False,True,False,False,12,12,-1,12,-1
1711,4.0,False,False,True,False,False,False,-1,-1,11,-1,-1
1712,2.0,False,True,False,False,False,False,-1,9,-1,-1,-1
1713,3.0,False,False,False,False,False,True,-1,-1,-1,-1,-1
